40000 158802
29408 29607 1171.88
32144 32345 1280.95
29288 29289 1167.10
11242 11442 447.98
18880 19080 752.36
72 271 2.85
11231 11432 447.55
17838 18038 710.83
4517 4718 180.01
28879 29080 1150.83
30044 30245 1197.25
38769 38969 1544.95
34058 34258 1357.20
17842 18041 710.98
27963 28162 1114.32
4851 5052 193.31
16227 16428 646.64
22177 22378 883.77
21617 21817 861.42
37850 38051 1508.32
10511 10711 418.86
7828 8028 311.93
12561 12762 500.57
39538 39737 1575.58
34399 34598 1370.80
24058 24059 958.68
9539 9540 380.11
12822 13022 510.94
16585 16786 660.93
1540 1741 61.38
11248 11249 448.20
14597 14598 581.68
13789 13988 549.49
16689 16889 665.05
26728 26929 1065.12
8656 8855 344.92
4487 4488 178.78
34791 34992 1386.44
20258 20458 807.27
14666 14667 584.41
22212 22412 885.13
9068 9269 361.36
38682 38881 1541.46
21628 21629 861.84
8319 8518 331.50
29946 30147 1193.36
17116 17315 682.06
18462 18661 735.69
7247 7248 288.76
24906 25105 992.49
22398 22599 892.58
4834 5035 192.63
19722 19921 785.91
31963 32163 1273.73
1212 1411 48.27
36717 36917 1463.17
3918 4117 156.12
31152 31153 1241.39
39476 39677 1573.12
24909 25109 992.62
3588 3589 142.97
16978 16979 676.56
37607 37608 1498.60
33266 33465 1325.63
22495 22696 896.43
36538 36739 1456.05
12513 12712 498.63
17100 17300 681.43
20677 20877 823.97
39743 39944 1583.77
32620 32820 1299.89
26762 26963 1066.48
25060 25260 998.63
34683 34882 1382.10
32345 32545 1288.95
35939 35940 1432.15
28926 29127 1152.71
1604 1605 63.88
18074 18075 720.22
28901 29102 1151.71
3063 3264 122.06
33695 33894 1342.73
6926 7125 275.99
25488 25689 1015.70
4585 4784 182.71
17777 17977 708.42
7017 7218 279.62
31596 31597 1259.09
8603 8802 342.80
31726 31925 1264.27
31149 31349 1241.29
24642 24843 981.98
1847 2047 73.59
30655 30854 1221.58
33883 33884 1350.21
13652 13853 544.03
3906 4106 155.65
2909 3110 115.93
13062 13262 520.51
18409 18410 733.56
34666 34867 1381.44
8772 8973 349.58
32243 32442 1284.86
26701 26702 1064.01
7992 8191 318.48
34755 34954 1384.98
3817 4018 152.10
9127 9328 363.72
37134 37335 1479.80
20261 20462 807.40
34498 34697 1374.73
6028 6227 240.19
22307 22508 888.94
6067 6268 241.77
5895 6095 234.91
6534 6735 260.39
18978 19178 756.28
19193 19394 764.86
6503 6704 259.15
39844 39845 1586.47
29577 29778 1178.66
36023 36223 1435.50
14499 14699 577.78
20319 20520 809.72
37028 37227 1475.54
1417 1617 56.45
21618 21619 861.44
12627 12827 503.17
23897 24098 952.30
3124 3125 124.47
1149 1348 45.78
10976 10977 437.38
22595 22596 900.40
28607 28608 1139.95
1732 1733 69.00
19740 19939 786.63
27887 27888 1111.27
4049 4248 161.33
3202 3401 127.57
28566 28767 1138.37
20549 20748 818.87
19921 19922 793.83
21481 21482 855.99
16213 16214 646.05
34356 34357 1369.07
18672 18673 744.05
1356 1357 54.02
28197 28396 1123.65
36696 36896 1462.33
51 52 2.00
13842 13843 551.57
16175 16176 644.56
3481 3680 138.70
15552 15751 619.74
16520 16521 658.30
27537 27737 1097.35
9655 9855 384.74
38853 39053 1548.28
30868 31067 1230.07
10988 11187 437.87
7556 7756 301.11
21033 21034 838.13
34567 34568 1377.48
37459 37658 1492.72
9820 10019 391.30
32207 32208 1283.41
7071 7270 281.76
29343 29544 1169.33
2965 2966 118.14
10159 10359 404.84
18924 19123 754.11
12828 13029 511.19
3265 3266 130.08
7367 7566 293.57
24076 24277 959.43
5388 5589 214.73
14345 14346 571.63
7347 7546 292.77
30380 30580 1210.65
3207 3208 127.76
27637 27838 1101.33
38186 38385 1521.71
32129 32130 1280.32
24171 24371 963.22
37702 37901 1502.41
24582 24583 979.58
15003 15203 597.85
18544 18545 738.96
21758 21759 867.04
23647 23848 942.33
21106 21107 841.05
11096 11097 442.15
37922 38121 1511.18
22081 22082 879.90
3469 3668 138.22
36250 36449 1444.54
29933 30133 1192.83
4968 5168 197.98
31830 32029 1268.40
22596 22796 900.46
6722 6921 267.86
5990 6189 238.70
19148 19149 763.03
11717 11918 466.93
39036 39037 1555.55
16702 16903 665.58
33741 33940 1344.57
39090 39289 1557.72
18162 18362 723.76
34835 34836 1388.14
39581 39780 1577.30
36736 36937 1463.94
11805 12006 470.42
38441 38641 1531.86
1213 1414 48.33
35368 35569 1409.43
25199 25400 1004.20
16727 16927 666.57
6045 6246 240.89
37653 37852 1500.45
35038 35239 1396.26
17142 17341 683.10
31549 31748 1257.22
18573 18773 740.14
36113 36314 1439.11
35186 35385 1402.16
22515 22714 897.21
12998 13197 517.97
29877 29878 1190.57
30553 30554 1217.52
37538 37738 1495.89
7503 7703 298.99
23338 23538 930.02
1933 2132 77.02
37110 37310 1478.83
16956 17156 675.70
27488 27687 1095.38
14227 14427 566.93
38333 38533 1527.57
39737 39738 1583.50
1656 1657 65.96
9926 10126 395.55
2703 2903 107.71
36097 36296 1438.45
28669 28868 1142.44
23126 23325 921.56
3510 3710 139.87
32930 33130 1312.26
19892 20093 792.70
2970 3169 118.35
28724 28925 1144.66
7787 7986 310.31
34823 34824 1387.66
25084 25085 999.57
9888 10087 394.02
32118 32318 1279.90
10051 10250 400.51
129 328 5.13
7034 7035 280.27
15926 16126 634.65
6154 6354 245.24
14363 14364 572.35
348 547 13.86
24107 24108 960.64
27604 27803 1099.99
11708 11908 466.56
22108 22309 881.01
25569 25570 1018.91
33561 33760 1337.40
7626 7825 303.87
10771 10972 429.24
6476 6677 258.07
25956 26156 1034.35
6183 6384 246.41
38669 38670 1540.93
32679 32878 1302.24
31091 31291 1238.97
36322 36522 1447.43
25427 25628 1013.26
17720 17921 706.15
876 1076 34.90
36515 36716 1455.13
10788 10987 429.90
21569 21769 859.53
4525 4526 180.30
37289 37490 1485.97
20383 20583 812.27
18163 18362 723.79
25583 25784 1019.50
5854 6054 233.27
14237 14437 567.33
33669 33869 1341.70
3289 3490 131.07
2436 2437 97.04
20092 20293 800.67
4002 4201 159.45
16564 16763 660.07
25654 25855 1022.31
22124 22125 881.62
26138 26337 1041.59
25988 26187 1035.62
8439 8640 336.29
36601 36802 1458.54
8362 8363 333.21
24071 24271 959.22
23021 23222 917.38
8597 8798 342.61
11799 11800 470.18
19294 19494 768.86
37213 37412 1482.91
32250 32451 1285.16
17004 17204 677.59
9993 10192 398.22
19806 20007 789.26
37284 37285 1485.74
15924 15925 634.55
12073 12274 481.11
7369 7570 293.67
6016 6215 239.71
32577 32578 1298.18
35581 35582 1417.89
30840 30841 1228.94
902 1103 35.95
4655 4856 185.50
32305 32506 1287.36
1261 1461 50.24
17257 17258 687.66
5459 5460 217.51
36743 36942 1464.20
17628 17829 702.47
13155 13156 524.21
1814 2014 72.27
22770 22970 907.39
10791 10991 430.03
25735 25936 1025.55
30808 31009 1227.69
31850 32049 1269.20
7463 7663 297.39
29476 29676 1174.61
14570 14770 580.62
26048 26248 1038.00
3493 3692 139.18
24097 24296 960.25
18645 18845 742.99
2484 2683 98.97
39289 39490 1565.67
14421 14422 574.64
24890 24891 991.84
28118 28317 1120.49
4004 4205 159.55
2279 2280 90.79
13701 13702 545.96
34973 34974 1393.66
28582 28583 1138.98
31640 31641 1260.82
3748 3749 149.34
29558 29559 1177.87
32176 32377 1282.23
32626 32627 1300.11
27295 27495 1087.70
22557 22758 898.91
6848 7048 272.88
19218 19417 765.81
21737 21738 866.20
19789 19989 788.60
2020 2021 80.46
8143 8342 324.49
9021 9220 359.46
12515 12715 498.72
28989 29189 1155.22
35791 35991 1426.28
18835 18836 750.54
23372 23572 931.38
38538 38739 1535.75
33829 33830 1348.05
18930 19130 754.36
35131 35331 1399.97
31573 31574 1258.17
23715 23916 945.05
31803 32002 1267.32
27539 27540 1097.41
14345 14544 571.64
19456 19655 775.30
12722 12923 506.98
11110 11309 442.72
10748 10749 428.29
39069 39269 1556.89
13838 14038 551.43
26529 26530 1057.16
18096 18297 721.13
13059 13259 520.39
13451 13651 536.01
22387 22588 892.14
15547 15548 619.53
17580 17581 700.55
36379 36380 1449.69
6310 6311 251.43
16179 16180 644.72
19546 19747 778.92
10773 10974 429.32
20351 20352 810.97
31099 31299 1239.29
13124 13125 522.97
24829 24830 989.40
17235 17435 686.80
14401 14601 573.86
13431 13632 535.22
7926 8127 315.86
21806 21807 868.93
35055 35056 1396.91
1017 1218 40.52
17299 17499 689.36
17726 17926 706.38
3786 3985 150.87
17155 17354 683.62
33320 33321 1327.78
861 862 34.28
36793 36993 1466.21
24157 24158 962.64
38469 38668 1532.97
39374 39573 1569.05
34748 34749 1384.69
23886 23887 951.83
35107 35308 1399.02
25697 25698 1024.00
5852 6052 233.19
11742 11743 467.90
21942 22143 874.40
32057 32256 1277.45
9254 9255 368.74
24310 24510 968.75
11877 12077 473.29
27027 27028 1076.99
870 1070 34.66
10721 10722 427.21
23587 23786 939.94
34529 34530 1375.96
29826 30026 1188.55
24061 24260 958.81
16740 16941 667.10
27430 27631 1093.08
11251 11451 448.34
39138 39139 1559.63
35530 35731 1415.88
16393 16593 653.27
29810 30010 1187.91
1803 1804 71.81
17613 17813 701.86
4744 4944 189.05
905 1104 36.05
37823 38022 1507.22
30090 30291 1199.09
31360 31559 1249.69
16002 16203 637.67
3566 3766 142.11
26092 26291 1039.75
16881 17081 672.70
28776 28975 1146.72
1425 1624 56.76
34642 34841 1380.46
29775 29974 1186.53
20038 20239 798.51
25347 25548 1010.09
27853 28052 1109.92
36973 37173 1473.38
35322 35523 1407.59
24543 24743 978.04
33143 33144 1320.73
11546 11547 460.09
24311 24510 968.78
22825 23024 909.55
18310 18511 729.66
6653 6852 265.10
36284 36483 1445.90
8995 9194 358.45
24957 25158 994.55
36197 36398 1442.47
28856 29057 1149.91
32885 33086 1310.47
26610 26611 1060.37
29182 29383 1162.92
15960 16161 636.02
165 364 6.57
10621 10822 423.24
9278 9479 369.73
35556 35557 1416.89
16882 17083 672.75
30788 30989 1226.92
7271 7472 289.75
2264 2463 90.20
30648 30847 1221.30
15925 16125 634.61
32736 32935 1304.52
19064 19263 759.68
5860 5861 233.49
30131 30132 1200.70
35860 36061 1429.02
24303 24504 968.48
31531 31532 1256.49
22717 22917 905.27
28267 28466 1126.42
7466 7667 297.52
12933 13134 515.39
2987 2988 119.02
916 1115 36.49
24890 25089 991.85
21814 22015 869.28
21045 21246 838.64
9585 9784 381.96
14122 14123 562.74
11919 11920 474.95
34583 34584 1378.12
29 228 1.13
15827 15828 630.67
994 1194 39.62
338 538 13.47
5464 5465 217.71
25050 25250 998.23
36798 36999 1466.42
6156 6356 245.32
26213 26214 1044.55
4454 4655 177.49
901 902 35.88
30469 30470 1214.16
29825 30024 1188.50
28366 28566 1130.39
18755 18954 747.38
11415 11615 454.87
26064 26265 1038.65
24636 24836 981.73
429 430 17.06
30291 30490 1207.08
13917 14117 554.59
34573 34574 1377.72
17025 17226 678.44
19514 19515 777.61
23525 23526 937.45
29672 29873 1182.43
13268 13269 528.70
27104 27305 1080.10
219 420 8.72
27240 27241 1085.48
23728 23928 945.56
27956 27957 1114.03
6877 7077 274.04
2482 2682 98.90
12023 12224 479.11
13894 14093 553.66
36630 36829 1459.68
10727 10926 427.46
12244 12444 487.91
17099 17298 681.38
8494 8693 338.47
17741 17942 706.99
30983 31183 1234.68
19143 19344 762.86
20612 20811 821.36
5128 5327 204.34
27311 27510 1088.33
26236 26436 1045.49
33527 33726 1336.04
7217 7418 287.59
32731 32732 1304.31
15584 15783 621.02
35343 35344 1408.40
1624 1823 64.69
12565 12764 500.71
24612 24613 980.75
8700 8900 346.69
3745 3746 149.22
6193 6394 246.81
36361 36560 1448.98
4296 4297 171.17
24395 24596 972.16
11066 11265 440.96
15458 15459 615.97
30937 31136 1232.83
26032 26232 1037.36
19794 19994 788.80
4653 4854 185.42
38215 38216 1522.83
30195 30396 1203.29
25815 26015 1028.71
8679 8680 345.83
11708 11709 466.54
32645 32846 1300.90
340 341 13.53
32007 32207 1275.46
27269 27270 1086.64
38403 38404 1530.32
33948 34147 1352.82
29206 29407 1163.85
36381 36580 1449.78
30252 30453 1205.54
25168 25367 1002.94
33840 34039 1348.50
29787 29988 1187.03
16695 16896 665.30
34316 34516 1367.49
8236 8435 328.18
22210 22411 885.06
35652 35851 1420.71
336 535 13.38
7267 7468 289.59
5705 5706 227.32
16668 16869 664.22
740 941 29.50
14883 15083 593.08
34412 34613 1371.31
9934 9935 395.85
18599 18600 741.16
357 556 14.22
34356 34556 1369.09
15429 15629 614.83
8920 8921 355.44
34980 35180 1393.96
11391 11591 453.94
7171 7370 285.76
14635 14835 583.19
10641 10841 424.03
17336 17537 690.85
16476 16676 656.56
29616 29817 1180.19
27330 27530 1089.10
5347 5348 213.06
7331 7531 292.14
21437 21636 854.24
32970 33170 1313.86
116 317 4.63
23885 23886 951.79
15398 15598 613.62
8821 9020 351.49
5149 5349 205.19
2842 3043 113.25
2637 2836 105.06
22930 23129 913.75
21983 21984 876.01
13718 13917 546.65
31386 31586 1250.74
6519 6720 259.79
30346 30547 1209.30
36351 36352 1448.57
33605 33804 1339.13
9763 9764 389.04
33901 34101 1350.95
2789 2989 111.15
14593 14792 581.53
20250 20251 806.93
25936 26137 1033.56
13486 13686 537.41
14901 15100 593.79
7722 7723 307.70
26579 26780 1059.19
5161 5162 205.65
31349 31548 1249.25
24935 25134 993.65
6121 6322 243.93
12776 12976 509.13
29178 29377 1162.74
28721 28920 1144.52
5295 5496 211.01
30079 30080 1198.62
31040 31239 1236.92
25148 25348 1002.15
4179 4380 166.55
20210 20211 805.33
26833 27032 1069.27
33456 33457 1333.19
7779 7980 310.01
27354 27355 1090.04
35625 35626 1419.62
27250 27450 1085.90
17326 17527 690.45
13189 13390 525.60
12167 12366 484.85
34121 34321 1359.72
4010 4210 159.78
6551 6751 261.06
21389 21589 852.36
24795 24796 988.07
9766 9965 389.17
13711 13712 546.36
9522 9523 379.43
8586 8787 342.17
22534 22535 897.96
35682 35883 1421.93
33236 33437 1324.45
26833 26834 1069.26
30808 30809 1227.66
28334 28335 1129.09
17052 17252 679.51
3688 3888 146.96
15371 15570 612.53
12607 12808 502.38
21797 21997 868.62
24965 25164 994.85
31657 31857 1261.52
316 515 12.58
14412 14611 574.29
21337 21338 850.26
20596 20795 820.75
30180 30181 1202.66
24158 24159 962.68
33193 33394 1322.76
29272 29273 1166.46
19728 19729 786.14
17624 17823 702.29
16773 16973 668.41
15846 15847 631.43
19179 19380 764.30
20900 21099 832.85
34738 34937 1384.30
3508 3707 139.78
22897 23098 912.45
34616 34815 1379.42
34029 34030 1356.02
35496 35696 1414.51
23120 23319 921.32
12082 12083 481.44
31891 32092 1270.86
16456 16657 655.77
8257 8258 329.01
39458 39657 1572.38
59 60 2.32
3332 3531 132.77
8645 8844 344.48
18943 19143 754.88
38378 38577 1529.36
15359 15360 612.04
10281 10480 409.68
20050 20051 798.96
39525 39526 1575.05
14576 14577 580.84
32992 33192 1314.74
2450 2650 97.62
37931 37932 1511.53
10411 10612 414.87
9689 9888 386.09
19445 19446 774.85
10799 10999 430.35
3995 3996 159.19
4206 4405 167.58
16083 16084 640.88
9786 9986 389.98
21924 22125 873.68
21850 22051 870.72
1515 1714 60.36
38546 38745 1536.05
37707 37908 1502.63
30979 31180 1234.53
34222 34223 1363.71
19521 19522 777.89
5542 5543 220.83
15012 15212 598.21
30228 30229 1204.55
5843 6043 232.83
36767 36967 1465.17
14455 14656 576.03
3601 3602 143.47
19112 19312 761.61
4909 5109 195.62
34516 34716 1375.46
1951 2150 77.74
20832 21033 830.15
8455 8456 336.90
28538 28739 1137.25
35615 35815 1419.24
37256 37457 1484.65
18790 18791 748.77
5317 5517 211.88
14121 14321 562.72
20730 20931 826.10
23028 23227 917.64
34212 34411 1363.32
25954 25955 1034.25
31310 31511 1247.71
39735 39736 1583.42
15275 15475 608.70
11838 11839 471.71
23599 23800 940.44
29897 30097 1191.39
5828 6028 232.23
14488 14689 577.35
18340 18540 730.85
28344 28543 1129.50
35607 35608 1418.90
21930 22131 873.92
38988 39189 1553.69
32253 32452 1285.26
4539 4739 180.88
11481 11682 457.52
31363 31563 1249.82
36532 36733 1455.81
29918 30119 1192.24
27994 28193 1115.56
6817 6818 271.62
1385 1585 55.20
31055 31056 1237.51
11047 11248 440.22
31678 31878 1262.36
14697 14898 585.68
18089 18289 720.84
22068 22268 879.40
16583 16782 660.83
28317 28518 1128.44
35094 35294 1398.49
14742 14942 587.47
5116 5317 203.88
26541 26542 1057.64
11349 11550 452.27
5990 5991 238.69
26292 26491 1047.72
37601 37602 1498.37
36372 36573 1449.44
35626 35827 1419.69
11317 11516 450.97
15813 15814 630.11
12831 12832 511.28
21092 21093 840.49
30494 30694 1215.18
34010 34210 1355.28
28560 28561 1138.10
3924 4124 156.37
9788 9989 390.07
31793 31994 1266.97
18393 18394 732.95
38325 38524 1527.24
1653 1854 65.87
25638 25839 1021.67
793 794 31.59
36176 36377 1441.63
34265 34466 1365.46
25798 25998 1028.06
13640 13839 543.53
27282 27483 1087.19
13809 13810 550.25
9389 9588 374.15
2809 2810 111.90
30442 30642 1213.10
34806 35007 1387.01
24330 24529 969.54
35037 35238 1396.22
37704 37705 1502.48
7689 7888 306.39
22290 22491 888.26
6690 6889 266.58
15855 16055 631.81
9730 9929 387.73
20141 20340 802.61
7058 7257 281.24
10002 10202 398.56
2976 3176 118.60
23201 23401 924.54
14050 14251 559.89
15446 15447 615.49
22970 23169 915.35
37443 37642 1492.08
18341 18342 730.87
32289 32489 1286.71
37855 37856 1508.49
5401 5402 215.20
37728 37929 1503.47
28740 28941 1145.30
31259 31458 1245.65
11720 11921 467.05
4180 4381 166.59
31826 32026 1268.25
19757 19957 787.32
13651 13852 543.99
11672 11673 465.10
1891 1892 75.33
11296 11495 450.13
26352 26553 1050.14
2773 2973 110.51
39606 39807 1578.29
16797 16997 669.37
10060 10260 400.88
29855 29856 1189.69
22567 22768 899.31
3365 3564 134.09
1469 1670 58.54
37995 37996 1514.09
6836 7037 272.41
14549 14550 579.76
33016 33215 1315.66
8026 8226 319.82
13602 13603 542.00
13454 13655 536.14
22085 22086 880.06
13281 13481 529.24
21628 21828 861.86
22731 22931 905.83
18070 18269 720.07
5544 5545 220.91
2350 2550 93.65
22144 22343 882.43
35054 35055 1396.87
22504 22704 896.78
32859 33059 1309.42
28035 28235 1117.18
34001 34202 1354.93
37920 38120 1511.11
25735 25736 1025.52
16470 16669 656.31
38882 39081 1549.43
32532 32731 1296.39
16146 16347 643.43
8306 8506 330.99
11743 11943 467.96
6338 6539 252.58
11345 11546 452.11
17308 17309 689.70
24477 24677 975.40
31467 31667 1253.95
37373 37572 1489.31
31225 31426 1244.31
22571 22772 899.47
15318 15518 610.42
5247 5248 209.06
34660 34861 1381.20
5508 5707 219.48
15530 15531 618.85
10177 10178 405.54
6177 6376 246.15
26322 26523 1048.94
13972 14173 556.80
15187 15188 605.19
15925 16126 634.62
22290 22490 888.25
9090 9290 362.23
37807 38007 1506.59
32490 32691 1294.73
2033 2034 80.98
38584 38785 1537.59
12814 13013 510.61
17309 17310 689.74
33312 33512 1327.48
25975 26176 1035.12
11451 11452 456.29
34315 34516 1367.46
37801 37802 1506.34
9388 9587 374.11
18757 18958 747.48
37861 38062 1508.76
36494 36693 1454.27
18851 19052 751.21
28232 28433 1125.04
16419 16420 654.26
6792 6992 270.67
20462 20661 815.39
26418 26619 1052.75
3910 4110 155.81
34489 34689 1374.38
16946 16947 675.28
34032 34231 1356.15
5209 5410 207.57
21353 21552 850.91
26225 26426 1045.06
38148 38149 1520.18
4231 4431 168.59
6979 7178 278.11
36942 37141 1472.13
34745 34944 1384.58
28260 28461 1126.16
14956 15155 595.99
26203 26402 1044.16
25241 25442 1005.85
39258 39458 1564.42
10504 10703 418.57
37167 37366 1481.10
9068 9267 361.34
882 1083 35.15
34106 34107 1359.10
8489 8690 338.29
6466 6467 257.64
10717 10718 427.05
18425 18426 734.20
10124 10125 403.42
18514 18715 737.79
21323 21523 849.72
2064 2265 82.25
8171 8172 325.60
18353 18552 731.36
21587 21786 860.24
8561 8762 341.17
27014 27214 1076.49
10507 10508 418.68
8954 8955 356.80
28910 29110 1152.06
31718 31919 1263.97
10040 10240 400.08
27327 27526 1088.97
25353 25554 1010.33
36464 36465 1453.06
38432 38631 1531.49
6614 6814 263.55
37863 37864 1508.81
15778 15977 628.75
37152 37352 1480.51
20755 20955 827.09
14036 14037 559.30
31963 31964 1273.71
31859 31860 1269.55
28678 28878 1142.81
29470 29671 1174.38
7288 7289 290.40
4702 4903 187.38
5908 5909 235.41
19265 19465 767.70
6786 6787 270.41
18861 19060 751.59
39861 39862 1586.64
24225 24425 965.35
15560 15760 620.07
7140 7339 284.52
4887 5086 194.73
26823 27022 1068.87
34353 34552 1368.96
30583 30784 1218.75
26877 27078 1071.05
10838 11038 431.88
19427 19628 774.16
9923 10122 395.42
22891 22892 912.18
3226 3425 128.53
33741 33742 1344.56
21015 21216 837.44
7637 7836 304.31
19732 19931 786.31
27129 27130 1081.07
18639 18839 742.75
17385 17386 692.78
31814 32015 1267.78
127 326 5.05
3056 3256 121.77
17111 17310 681.86
5398 5598 215.12
4014 4214 159.94
13847 13848 551.77
33988 34187 1354.42
10285 10485 409.85
24945 25144 994.05
4616 4815 183.92
3999 4199 159.37
