6400 25122
2513 2592 99.56
31 112 1.23
1749 1830 69.32
3854 3855 152.68
513 594 20.33
6317 6318 250.30
5168 5169 204.76
4764 4844 188.77
1997 2077 79.14
748 827 29.62
6040 6121 239.34
5166 5245 204.69
906 986 35.89
3513 3592 139.20
4452 4532 176.41
513 592 20.31
3937 4018 156.00
4747 4827 188.09
3313 3393 131.27
6168 6169 244.37
6205 6284 245.86
2202 2203 87.23
2583 2662 102.33
2915 2994 115.49
1398 1478 55.39
2067 2068 81.89
6070 6151 240.54
727 728 28.77
4056 4057 160.70
4341 4342 171.98
950 1031 37.66
1023 1102 40.53
2586 2587 102.44
3501 3582 138.74
858 939 34.01
283 284 11.19
3869 3949 153.30
2024 2104 80.19
3267 3347 129.46
1265 1346 50.14
3934 4015 155.88
647 648 25.60
420 499 16.62
2875 2956 113.94
3062 3143 121.33
5618 5619 222.58
921 1002 36.50
826 907 32.73
3892 3893 154.20
4073 4074 161.38
1449 1529 57.40
685 765 27.14
332 333 13.12
2918 2999 115.63
2253 2334 89.27
257 336 10.16
2524 2605 100.02
40 119 1.57
4554 4555 180.44
6162 6163 244.13
6047 6128 239.62
1683 1762 66.66
2065 2144 81.82
6180 6260 244.87
609 689 24.13
4687 4766 185.71
3653 3654 144.73
4250 4251 168.37
341 421 13.50
2754 2834 109.12
5089 5169 201.65
679 758 26.89
404 484 15.99
2468 2549 97.81
3196 3275 126.64
4665 4745 184.84
4450 4451 176.31
1189 1269 47.12
1934 2014 76.62
3059 3060 121.18
3119 3199 123.60
3723 3802 147.51
4222 4303 167.31
264 265 10.43
5978 5979 236.86
4182 4183 165.68
4414 4493 174.88
4617 4696 182.94
2226 2306 88.21
3109 3188 123.19
3271 3352 129.63
1470 1471 58.22
3262 3343 129.27
1546 1626 61.25
4275 4355 169.39
3286 3366 130.19
1101 1181 43.63
4029 4110 159.65
1669 1749 66.14
1336 1337 52.92
4938 5018 195.67
3558 3639 140.99
1899 1980 75.26
1144 1225 45.33
491 492 19.42
4525 4606 179.31
5482 5561 217.21
2525 2604 100.04
2198 2279 87.10
2156 2157 85.42
2497 2576 98.92
4375 4454 173.35
3827 3907 151.65
4151 4232 164.50
48 127 1.89
3888 3969 154.07
5574 5653 220.86
4773 4853 189.13
294 375 11.66
3397 3476 134.59
4922 5002 195.03
2132 2133 84.46
607 688 24.06
5563 5644 220.44
6079 6080 240.87
2460 2540 97.48
4087 4166 161.92
1243 1244 49.23
1436 1515 56.90
4604 4684 182.43
6307 6386 249.91
255 336 10.10
320 400 12.68
2484 2565 98.42
1185 1186 46.94
5853 5934 231.92
414 494 16.39
6261 6342 248.09
4319 4320 171.13
3801 3881 150.61
1750 1751 69.33
1773 1852 70.23
5209 5289 206.39
1061 1062 42.01
1130 1131 44.74
2019 2020 79.97
3086 3166 122.28
5387 5467 213.45
6216 6297 246.32
2335 2416 92.52
4107 4188 162.74
1314 1315 52.04
784 863 31.06
1188 1268 47.08
4536 4615 179.73
3962 4042 156.99
4933 4934 195.45
1496 1577 59.29
2256 2336 89.38
896 897 35.47
5282 5363 209.29
373 452 14.77
5741 5820 227.48
911 912 36.07
3328 3407 131.86
2106 2187 83.45
1773 1854 70.25
1832 1911 72.59
509 588 20.15
2105 2106 83.38
6002 6083 237.82
4264 4345 168.96
4987 5067 197.60
4402 4481 174.40
3960 3961 156.89
3079 3160 122.01
5298 5379 209.93
3686 3767 146.05
5001 5082 198.17
5996 6075 237.59
5968 6049 236.49
4697 4698 186.10
803 884 31.81
3623 3704 143.56
5618 5699 222.61
2879 2960 114.10
2729 2808 108.11
2668 2669 105.69
3235 3314 128.17
5517 5596 218.61
4934 5015 195.52
2410 2490 95.48
498 579 19.73
603 684 23.90
5351 5430 212.03
5942 5943 235.42
1691 1771 66.99
1037 1038 41.08
1119 1200 44.36
3867 3947 153.22
3770 3850 149.37
2673 2753 105.91
261 341 10.33
1849 1850 73.23
5764 5843 228.37
4406 4407 174.55
1089 1090 43.13
2220 2300 87.97
2213 2294 87.70
1446 1525 57.27
3267 3346 129.45
2310 2391 91.55
788 867 31.22
2366 2446 93.75
3780 3861 149.78
2806 2807 111.15
1293 1372 51.21
4571 4651 181.11
5279 5359 209.19
1289 1290 51.04
4413 4414 174.83
4460 4539 176.72
5247 5328 207.92
843 844 33.38
987 988 39.08
5798 5799 229.72
4429 4509 175.49
2505 2584 99.24
2860 2861 113.31
2305 2306 91.32
5718 5798 226.57
4942 5022 195.83
6103 6182 241.81
2895 2975 114.70
4569 4648 181.02
5264 5344 208.59
3315 3395 131.35
4330 4410 171.56
6145 6226 243.51
2674 2755 105.96
2985 3065 118.27
4017 4096 159.15
577 657 22.85
1756 1836 69.59
4360 4441 172.77
2765 2766 109.54
4292 4372 170.07
622 623 24.63
2743 2822 108.67
4120 4121 163.23
1146 1226 45.40
424 425 16.77
1314 1395 52.07
2953 3033 117.02
1079 1160 42.76
5009 5090 198.49
144 224 5.71
4890 4970 193.75
855 935 33.88
536 615 21.23
3477 3556 137.76
1743 1822 69.06
3829 3908 151.72
493 574 19.53
2705 2706 107.17
183 263 7.24
6082 6083 240.96
2829 2830 112.07
4057 4138 160.77
4009 4090 158.85
4281 4282 169.61
897 978 35.54
4301 4381 170.43
1142 1221 45.23
5942 6021 235.43
446 527 17.68
3164 3244 125.37
1751 1831 69.39
3635 3714 144.02
3862 3943 153.03
2472 2552 97.96
3110 3190 123.24
537 616 21.27
4703 4784 186.37
4128 4209 163.58
6341 6342 250.64
5245 5324 207.82
2307 2388 91.43
3262 3342 129.26
5399 5480 213.94
4681 4682 185.46
1230 1309 48.72
4927 5006 195.22
4462 4541 176.80
142 222 5.63
1486 1566 58.88
3326 3405 131.78
624 625 24.71
3882 3961 153.81
4067 4147 161.16
3998 4077 158.42
996 1076 39.46
2526 2607 100.10
6026 6106 238.77
4106 4107 162.67
3905 3906 154.72
430 509 17.02
3934 4014 155.87
3580 3660 141.86
2615 2694 103.61
3816 3895 151.20
5547 5548 219.77
2850 2929 112.92
3804 3883 150.72
3744 3823 148.35
6230 6311 246.88
3083 3084 122.14
4653 4654 184.34
1353 1433 53.62
4951 5030 196.18
2015 2096 79.84
4109 4189 162.81
3722 3803 147.49
1896 1977 75.14
541 620 21.43
1265 1266 50.11
5406 5485 214.20
1123 1203 44.48
5959 6038 236.11
4222 4302 167.30
5296 5375 209.83
2942 3023 116.59
2591 2672 102.67
1908 1909 75.59
3675 3756 145.64
1463 1544 57.97
77 78 3.04
2558 2559 101.35
136 215 5.38
1389 1390 55.01
2884 2965 114.27
2530 2609 100.24
1820 1899 72.11
3325 3405 131.75
2326 2407 92.16
179 259 7.08
1762 1763 69.78
4353 4433 172.48
4553 4634 180.43
398 399 15.76
4152 4153 164.51
6314 6393 250.19
3917 3997 155.22
1803 1804 71.42
3388 3468 134.24
5443 5522 215.65
4673 4753 185.16
237 318 9.41
1894 1974 75.05
3182 3183 126.07
483 484 19.10
3278 3358 129.90
5548 5629 219.84
4357 4358 172.62
3409 3490 135.09
5039 5040 199.66
431 512 17.08
5977 6058 236.85
3100 3101 122.82
4394 4395 174.10
2991 3071 118.51
5698 5778 225.77
4012 4093 158.97
120 199 4.74
3349 3429 132.71
5100 5181 202.10
6111 6190 242.13
5295 5376 209.81
6189 6190 245.21
6212 6293 246.16
3838 3919 152.10
1559 1638 61.76
1765 1766 69.90
1045 1126 41.40
4510 4511 178.68
3729 3730 147.74
1098 1099 43.49
1851 1932 73.34
98 177 3.86
2304 2385 91.31
2375 2454 94.10
2216 2297 87.82
5107 5108 202.35
5311 5390 210.43
5340 5421 211.61
3685 3766 146.01
4186 4265 165.85
4564 4565 180.81
4808 4888 190.50
1180 1260 46.76
3565 3566 141.24
5348 5349 211.90
583 584 23.07
5910 5991 234.20
994 1074 39.38
259 339 10.25
1716 1796 67.99
5763 5843 228.34
4864 4945 192.75
4396 4397 174.18
1025 1104 40.61
5614 5615 222.42
2993 3072 118.58
3590 3591 142.24
1366 1367 54.09
4718 4798 186.96
841 920 33.31
5443 5523 215.66
4047 4048 160.34
3209 3210 127.12
5205 5206 206.21
3345 3346 132.53
397 477 15.74
1265 1345 50.13
6309 6388 249.99
5850 5931 231.80
2139 2218 84.75
3762 3841 149.04
3589 3590 142.20
5475 5476 216.92
1618 1697 64.09
409 490 16.20
195 276 7.73
6119 6199 242.46
6205 6286 245.88
4897 4977 194.03
6123 6202 242.61
5513 5514 218.44
525 605 20.80
3314 3394 131.31
4067 4068 161.14
6081 6082 240.93
251 331 9.93
3616 3617 143.25
5522 5603 218.80
6187 6266 245.14
4733 4813 187.53
3939 4019 156.07
5616 5695 222.51
3326 3406 131.79
3196 3197 126.63
5666 5745 224.51
597 598 23.63
4643 4723 183.96
5764 5845 228.39
2317 2396 91.81
3178 3259 125.94
2870 2871 113.71
5252 5253 208.09
6086 6167 241.15
6137 6216 243.17
249 329 9.85
1042 1122 41.27
6155 6234 243.89
2407 2408 95.34
4870 4871 192.96
1529 1608 60.56
3135 3136 124.19
2534 2613 100.40
2564 2565 101.56
6267 6346 248.31
3486 3567 138.14
6206 6287 245.92
2073 2153 82.15
5742 5823 227.54
3365 3444 133.31
2522 2523 99.91
1552 1632 61.49
4453 4532 176.44
2911 2992 115.35
3536 3616 140.10
2638 2639 104.52
1719 1800 68.12
1362 1443 53.96
329 408 13.01
1561 1640 61.84
1218 1299 48.26
5289 5370 209.57
2262 2341 89.61
892 972 35.33
3112 3193 123.33
4223 4303 167.34
4777 4858 189.30
1280 1359 50.71
1933 2014 76.59
2758 2759 109.26
56 137 2.23
154 235 6.12
725 806 28.72
79 158 3.13
2873 2954 113.86
2456 2536 97.32
1764 1843 69.87
2980 3061 118.08
3335 3336 132.13
3173 3174 125.71
3839 3840 152.11
2928 2929 116.00
2868 2948 113.65
4167 4168 165.08
2597 2598 102.88
5038 5118 199.64
4331 4332 171.58
2697 2777 106.87
932 1011 36.92
5373 5454 212.90
2462 2543 97.57
672 753 26.63
3355 3356 132.93
5627 5707 222.96
4043 4044 160.18
5193 5272 205.77
4573 4652 181.18
3417 3497 135.40
3535 3616 140.07
426 507 16.88
7 87 0.26
1470 1549 58.23
1760 1840 69.74
1102 1103 43.65
2803 2884 111.06
3878 3959 153.67
6088 6168 241.22
3006 3086 119.11
3303 3384 130.88
4247 4326 168.26
2453 2532 97.19
2158 2237 85.51
5783 5863 229.14
1451 1452 57.46
6050 6051 239.71
5943 6022 235.47
4625 4704 183.26
5518 5599 218.67
64 143 2.53
2432 2433 96.34
5290 5370 209.60
1854 1934 73.45
203 283 8.04
4522 4603 179.19
1310 1390 51.90
3402 3481 134.79
1542 1622 61.09
4385 4386 173.74
3649 3650 144.57
1407 1488 55.76
6248 6249 247.54
4493 4572 178.01
5652 5653 223.94
2498 2579 98.98
1223 1303 48.45
3876 3957 153.59
5427 5508 215.06
1628 1709 64.51
2817 2897 111.61
3630 3631 143.81
4921 5000 194.98
5453 5534 216.07
4101 4182 162.50
1708 1789 67.68
1018 1019 40.32
305 386 12.10
1113 1192 44.10
2758 2837 109.27
5122 5123 202.92
4295 4375 170.19
528 607 20.91
3487 3566 138.16
764 765 30.25
3362 3441 133.19
3438 3517 136.23
32 33 1.24
4135 4215 163.85
1293 1374 51.23
2492 2571 98.72
5628 5708 223.00
407 487 16.11
5010 5090 198.52
3722 3723 147.46
1725 1805 68.35
1752 1832 69.43
3169 3249 125.57
2306 2387 91.39
4401 4402 174.36
6184 6264 245.03
2671 2751 105.83
3957 4036 156.78
764 844 30.27
3924 4005 155.48
2456 2457 97.30
4060 4140 160.88
4995 4996 197.90
247 326 9.76
4646 4647 184.06
1496 1497 59.26
2312 2392 91.62
586 666 23.21
5357 5436 212.27
5546 5627 219.76
1403 1484 55.60
5313 5392 210.51
3251 3332 128.83
1902 1983 75.38
2877 2878 113.99
565 645 22.37
3844 3923 152.29
5735 5815 227.25
4986 5067 197.57
3709 3789 146.96
2608 2609 103.32
3710 3791 147.01
738 818 29.23
5278 5279 209.13
2233 2314 88.50
4851 4930 192.21
1370 1371 54.25
3249 3250 128.72
555 635 22.00
6184 6263 245.02
3270 3350 129.58
4975 5056 197.13
6095 6174 241.49
614 693 24.32
433 514 17.16
3639 3720 144.20
732 733 28.97
585 665 23.17
933 934 36.95
10 11 0.36
504 584 19.96
4736 4737 187.63
5072 5073 200.95
4776 4855 189.24
2665 2745 105.59
5474 5555 216.91
207 287 8.20
4264 4344 168.95
6277 6357 248.72
5171 5172 204.88
2212 2213 87.63
5604 5685 222.05
5719 5798 226.60
5653 5734 224.01
6343 6344 250.66
3564 3645 141.23
4846 4925 192.01
728 809 28.84
5091 5172 201.74
4521 4600 179.13
3240 3321 128.39
1997 1998 79.12
1650 1651 65.36
2207 2288 87.46
71 150 2.81
1169 1170 46.30
4966 5045 196.75
5454 5533 216.09
6378 6379 251.01
6241 6321 247.28
5285 5286 209.38
1197 1278 47.45
2024 2103 80.18
5017 5098 198.81
6028 6108 238.85
5713 5794 226.38
4336 4417 171.81
1279 1358 50.68
165 245 6.52
2636 2637 104.44
5810 5811 230.20
3273 3353 129.70
5478 5559 217.07
4573 4574 181.17
4435 4516 175.74
5191 5270 205.69
3377 3457 133.80
3265 3346 129.39
168 248 6.64
578 658 22.89
391 470 15.49
4642 4722 183.92
610 611 24.15
1402 1403 55.53
4695 4775 186.04
564 565 22.31
2497 2578 98.94
2759 2838 109.31
4706 4787 186.49
5790 5791 229.40
2431 2432 96.30
2430 2510 96.28
566 646 22.41
123 202 4.86
5474 5553 216.89
5488 5489 217.44
4664 4745 184.81
5110 5191 202.50
158 237 6.26
3032 3113 120.16
4586 4667 181.72
4794 4873 189.96
4930 4931 195.33
6313 6392 250.15
5638 5718 223.40
3992 4072 158.19
214 294 8.48
6293 6294 249.34
3320 3401 131.56
2583 2664 102.35
4599 4600 182.21
5267 5268 208.69
1659 1660 65.72
4010 4089 158.87
846 926 33.52
4858 4938 192.50
4749 4830 188.18
5645 5646 223.66
6168 6249 244.40
1694 1695 67.09
3423 3503 135.64
1259 1339 49.89
3600 3680 142.65
1096 1175 43.42
5197 5278 205.95
4258 4339 168.72
4260 4340 168.79
3575 3654 141.65
4197 4198 166.28
1719 1798 68.10
4797 4878 190.10
5537 5616 219.38
1290 1291 51.08
3638 3717 144.14
6196 6277 245.52
2359 2360 93.45
1592 1673 63.10
52 131 2.05
41 122 1.63
2211 2292 87.62
3138 3218 124.33
3912 3993 155.03
3515 3516 139.27
2108 2109 83.50
4248 4329 168.32
2564 2643 101.57
3236 3317 128.23
2167 2246 85.84
1513 1592 59.95
2534 2535 100.39
3728 3807 147.71
4132 4212 163.73
3611 3612 143.05
1568 1649 62.14
2008 2089 79.56
802 803 31.74
324 325 12.80
3158 3237 125.12
4150 4231 164.46
4535 4614 179.69
4891 4972 193.80
1808 1887 71.63
730 731 28.89
5935 5936 235.14
5916 5995 234.42
2962 2963 117.33
5143 5223 203.78
6231 6310 246.90
2231 2312 88.42
2386 2466 94.55
3219 3299 127.54
2163 2243 85.69
1634 1635 64.72
6165 6246 244.28
4523 4602 179.21
1907 1986 75.56
888 969 35.18
4951 5031 196.19
3115 3195 123.44
328 408 12.98
1950 2030 77.26
3305 3306 130.93
3208 3288 127.10
5217 5296 206.70
2483 2484 98.35
1806 1807 71.54
5129 5130 203.20
600 681 23.78
1511 1590 59.87
5516 5595 218.57
3664 3743 145.18
1614 1694 63.94
3420 3500 135.52
6125 6205 242.70
5668 5749 224.61
4464 4465 176.87
894 973 35.40
2865 2946 113.54
2154 2155 85.34
2818 2819 111.63
632 713 25.06
5806 5807 230.04
461 542 18.28
4468 4547 177.04
3482 3561 137.96
5459 5460 216.28
6082 6162 240.98
4758 4759 188.51
4469 4470 177.07
5733 5812 227.16
2071 2152 82.08
2676 2756 106.03
3047 3126 120.71
1333 1412 52.81
1257 1258 49.79
1774 1854 70.28
5170 5250 204.86
1833 1913 72.64
619 700 24.54
4233 4312 167.73
1746 1827 69.20
206 285 8.15
1721 1802 68.20
1789 1870 70.89
609 690 24.14
5188 5267 205.57
570 571 22.55
1550 1629 61.40
3315 3316 131.33
4187 4267 165.90
1765 1846 69.93
5178 5259 205.19
844 925 33.45
2422 2501 95.95
5961 6040 236.19
346 347 13.68
2559 2640 101.42
3202 3203 126.84
5568 5649 220.64
4142 4223 164.14
1625 1705 64.38
1689 1690 66.89
2480 2559 98.26
6043 6122 239.44
1672 1752 66.26
4130 4210 163.65
389 470 15.43
1138 1217 45.07
3865 3944 153.13
2569 2648 101.77
1195 1196 47.34
1395 1476 55.28
117 198 4.64
4662 4741 184.71
448 529 17.76
3650 3729 144.62
3451 3530 136.72
2706 2786 107.23
632 633 25.03
5006 5086 198.36
21 101 0.82
3592 3593 142.32
1428 1509 56.60
2514 2593 99.60
3226 3305 127.81
5736 5816 227.29
3252 3332 128.86
723 724 28.61
830 910 32.88
3885 3964 153.93
4674 4753 185.19
5315 5316 210.58
4449 4530 176.30
2591 2592 102.64
4292 4373 170.08
4733 4812 187.52
3453 3532 136.80
1869 1948 74.04
4632 4711 183.54
585 664 23.16
4759 4760 188.55
2084 2163 82.55
1216 1295 48.16
4988 5067 197.63
1058 1138 41.91
681 682 26.96
4908 4909 194.45
3502 3583 138.78
791 871 31.35
2276 2357 90.19
148 228 5.87
312 391 12.36
4365 4446 172.97
2073 2152 82.14
101 181 3.99
3912 3913 155.00
2005 2086 79.44
427 506 16.90
2184 2263 86.52
4757 4836 188.48
2071 2151 82.07
3205 3284 126.97
2452 2532 97.16
5259 5338 208.38
4234 4235 167.76
936 1016 37.09
732 812 28.99
217 298 8.61
6208 6289 246.00
2947 2948 116.76
2010 2090 79.63
2734 2814 108.32
2283 2362 90.45
4594 4674 182.03
3655 3736 144.84
5375 5455 212.97
3028 3029 119.97
2740 2821 108.57
1367 1446 54.14
5604 5605 222.02
149 228 5.90
4969 4970 196.86
547 626 21.67
3365 3445 133.32
3377 3458 133.81
1332 1411 52.77
3149 3150 124.75
3681 3761 145.84
6057 6138 240.02
4989 4990 197.66
4946 4947 195.97
6275 6356 248.65
6291 6371 249.28
5285 5364 209.39
989 990 39.16
1197 1277 47.44
3412 3491 135.19
891 970 35.28
6014 6094 238.29
4454 4534 176.49
1502 1582 59.52
2823 2903 111.85
4288 4367 169.90
1982 2062 78.54
2523 2603 99.97
968 1048 38.34
5198 5278 205.98
1183 1184 46.86
4746 4827 188.06
4249 4329 168.35
5161 5162 204.48
5350 5351 211.98
4202 4281 166.49
3690 3770 146.20
4694 4774 186.00
4239 4319 167.98
923 1004 36.58
2987 3068 118.36
745 746 29.49
3057 3058 121.10
611 691 24.21
3456 3535 136.92
1763 1844 69.85
3805 3885 150.77
4998 5078 198.04
4879 4880 193.32
2170 2249 85.96
5299 5300 209.94
2195 2274 86.96
6027 6028 238.79
1419 1500 56.24
2430 2431 96.26
775 856 30.72
4828 4907 191.29
2252 2331 89.21
3287 3288 130.21
6171 6251 244.51
4959 5040 196.52
1653 1733 65.50
2071 2150 82.06
5895 5974 233.58
2535 2536 100.43
5927 6006 234.83
5614 5695 222.45
5917 5997 234.47
2417 2496 95.75
3081 3082 122.06
1327 1406 52.57
5923 5924 234.66
6022 6023 238.59
5461 5542 216.39
820 899 32.47
2077 2158 82.32
1063 1143 42.11
5814 5815 230.36
5609 5610 222.22
1206 1286 47.77
1883 1963 74.61
734 815 29.08
852 932 33.76
3573 3574 141.56
3682 3761 145.87
2630 2711 104.23
4260 4261 168.77
3798 3799 150.47
4641 4721 183.88
1051 1131 41.63
258 337 10.20
3935 4014 155.90
2897 2978 114.79
2119 2199 83.96
141 222 5.60
976 1057 38.67
3184 3265 126.18
2264 2343 89.69
3519 3598 139.44
5365 5366 212.55
2635 2715 104.42
5300 5381 210.01
5043 5124 199.82
5030 5110 199.32
78 159 3.11
20 99 0.77
4973 5052 197.03
1599 1600 63.35
5225 5226 207.01
2783 2784 110.26
1434 1515 56.84
3122 3201 123.68
176 256 6.96
1979 2059 78.42
2579 2659 102.18
6222 6303 246.56
6000 6080 237.75
1846 1925 73.12
1664 1744 65.94
553 634 21.93
5708 5787 226.16
5032 5113 199.41
3575 3655 141.66
5391 5392 213.59
1840 1919 72.90
4193 4274 166.15
182 261 7.19
6300 6379 249.63
5365 5445 212.57
2955 2956 117.08
6068 6149 240.46
2742 2822 108.64
5812 5813 230.28
848 929 33.61
3538 3618 140.18
2464 2465 97.62
4528 4609 179.43
4097 4178 162.34
671 751 26.58
408 487 16.14
888 889 35.15
2520 2521 99.83
359 360 14.20
4367 4448 173.05
3985 4066 157.92
5052 5131 200.16
3771 3850 149.40
3645 3725 144.43
5844 5924 231.55
3690 3691 146.18
2682 2761 106.26
6005 6084 237.92
5695 5776 225.66
2866 2867 113.55
3053 3133 120.96
2127 2207 84.28
6075 6154 240.72
36 116 1.42
5062 5142 200.57
183 184 7.22
1391 1472 55.12
3055 3134 121.03
5847 5848 231.65
1508 1509 59.74
730 809 28.90
4325 4406 171.37
3588 3668 142.18
2904 2983 115.05
3811 3890 151.00
11 92 0.43
1134 1214 44.92
1670 1751 66.19
304 384 12.05
2300 2381 91.15
2275 2356 90.15
4154 4235 164.62
3431 3510 135.95
5364 5443 212.52
1980 2060 78.46
2461 2541 97.52
512 593 20.29
3334 3413 132.10
6004 6084 237.89
4637 4717 183.75
2485 2486 98.43
6396 6397 251.19
2392 2393 94.77
5220 5300 206.83
5437 5518 215.46
5523 5604 218.84
1359 1440 53.87
5032 5033 199.38
6023 6103 238.65
171 252 6.77
3847 3927 152.42
5477 5558 217.03
5231 5232 207.25
6060 6061 240.11
4458 4459 176.63
1317 1398 52.19
4685 4686 185.62
1359 1439 53.86
636 715 25.20
5924 6005 234.73
5055 5135 200.29
794 795 31.45
1511 1512 59.86
5429 5510 215.14
3303 3382 130.86
5884 5885 233.13
3980 3981 157.69
321 401 12.70
936 1015 37.08
1769 1770 70.06
4306 4385 170.62
1455 1535 57.64
3975 4054 157.50
162 242 6.40
5672 5751 224.75
4190 4271 166.03
4783 4864 189.54
1303 1304 51.60
1781 1862 70.57
1336 1415 52.93
2627 2708 104.11
4429 4508 175.48
1306 1386 51.74
550 629 21.79
3642 3721 144.30
1434 1513 56.82
2127 2208 84.29
5592 5593 221.57
1477 1556 58.51
336 416 13.30
3903 3983 154.66
639 720 25.34
5265 5345 208.63
4593 4673 181.99
3615 3696 143.24
1117 1197 44.27
1017 1097 40.30
289 368 11.44
3072 3152 121.72
374 453 14.81
4204 4284 166.58
5368 5369 212.67
752 832 29.79
4416 4497 174.98
5409 5489 214.33
5342 5422 211.68
2331 2412 92.36
2845 2924 112.72
366 445 14.49
4186 4266 165.86
167 247 6.60
1313 1314 52.00
4738 4817 187.72
1014 1093 40.17
1420 1499 56.26
516 597 20.45
3928 4007 155.62
2069 2148 81.98
3039 3040 120.41
2994 3075 118.64
2203 2204 87.27
2911 2991 115.34
3528 3607 139.77
2415 2496 95.69
4229 4308 167.57
718 799 28.47
1208 1287 47.84
3068 3149 121.57
2054 2055 81.37
2827 2906 112.00
3694 3775 146.37
3322 3323 131.61
5868 5949 232.52
274 353 10.84
1922 2003 76.15
4334 4335 171.70
5712 5713 226.31
174 255 6.89
5095 5175 201.89
4021 4102 159.33
5067 5068 200.75
1531 1532 60.63
2209 2210 87.51
1403 1483 55.59
5467 5546 216.61
4644 4723 183.99
998 1078 39.54
1706 1707 67.57
3908 3988 154.86
2362 2363 93.57
5595 5674 221.70
3175 3176 125.79
864 943 34.23
3964 4043 157.06
2001 2082 79.28
4857 4937 192.46
5487 5567 217.42
3428 3509 135.85
56 57 2.20
4444 4523 176.08
1829 1909 72.48
4118 4197 163.16
359 440 14.23
792 793 31.37
215 216 8.50
3807 3808 150.83
2100 2181 83.21
2891 2892 114.52
5999 6079 237.72
2995 3074 118.66
2048 2128 81.15
5778 5859 228.95
6223 6303 246.59
3318 3398 131.47
798 877 31.62
4649 4729 184.20
294 295 11.63
2937 2938 116.36
3081 3161 122.08
5242 5321 207.70
2215 2296 87.78
895 975 35.45
5691 5770 225.48
1141 1222 45.21
3874 3955 153.51
6134 6215 243.07
2504 2505 99.19
3230 3231 127.96
1405 1485 55.67
2990 3071 118.48
5554 5635 220.08
1608 1688 63.70
3187 3267 126.29
4122 4201 163.32
4289 4369 169.95
4592 4593 181.93
6078 6079 240.83
1817 1818 71.98
729 730 28.85
4159 4238 164.80
2798 2878 110.88
2938 3017 116.41
5125 5126 203.04
3890 3969 154.13
1537 1538 60.87
437 518 17.32
5156 5236 204.30
1494 1573 59.19
269 350 10.66
2796 2876 110.80
53 132 2.09
2652 2732 105.07
4213 4214 166.92
1514 1595 60.01
722 723 28.57
3104 3185 123.01
158 159 6.25
5035 5116 199.53
4349 4350 172.30
3449 3530 136.66
2011 2092 79.68
2936 2937 116.32
5338 5418 211.52
2546 2627 100.90
1249 1330 49.50
5578 5658 221.03
1098 1177 43.50
3542 3622 140.34
1932 1933 76.52
1662 1741 65.85
3515 3594 139.28
5451 5531 215.98
5678 5758 225.00
2841 2842 112.55
5691 5771 225.49
829 909 32.84
2399 2478 95.06
2312 2391 91.61
4200 4281 166.43
4824 4904 191.14
5466 5547 216.59
6099 6179 241.66
3801 3880 150.60
3749 3830 148.57
1436 1517 56.92
1179 1258 46.71
1663 1743 65.90
684 685 27.08
2334 2335 92.45
908 909 35.95
5746 5827 227.70
557 558 22.06
1308 1389 51.83
6104 6183 241.85
1842 1843 72.95
4683 4764 185.57
4232 4312 167.70
1347 1348 53.36
2200 2201 87.15
4760 4839 188.60
749 750 29.65
1617 1698 64.07
837 917 33.16
4431 4432 175.55
